id;ilcekod;ad;kod;sirano;koyad;koykod
12000;1317;MERKEZ;1226;0;YERLİÇOBAN;27871
12001;1317;MERKEZ;1226;0;YOKUŞLU;27872
12002;1317;MERKEZ;1226;0;OKÇULAR;27968
12003;1317;MERKEZ;1226;0;YANIKSES;27971
12004;1317;MERKEZ;1226;0;DADAKLI;49451
12005;1495;MERKEZ;1228;0;MERKEZ;27873
12006;1495;MERKEZ;1228;0;AĞAÇLIPINAR;27874
12007;1495;MERKEZ;1228;0;AKÇALI;27875
12008;1495;MERKEZ;1228;0;BEYKENT;27876
12009;1495;MERKEZ;1228;0;BÖLÜKTEPE;27877
12010;1495;MERKEZ;1228;0;ÇAYIRLI;27878
12011;1495;MERKEZ;1228;0;ERDURAĞI;27879
12012;1495;MERKEZ;1228;0;GÜRGÖZE;27880
12013;1495;MERKEZ;1228;0;İĞDELİ;27881
12014;1495;MERKEZ;1228;0;KARABAĞ;27882
12015;1495;MERKEZ;1228;0;KAYABAĞLAR;27883
12016;1495;MERKEZ;1228;0;KILIÇLI;27884
12017;1495;MERKEZ;1228;0;KONAKPINAR;27885
12018;1495;MERKEZ;1228;0;TEYLAN;27886
12019;1495;MERKEZ;1228;0;ŞENKÖY;27887
12020;1495;MERKEZ;1228;0;TOSUNBAĞI;27888
12021;1495;MERKEZ;1228;0;TÜTÜN;27889
12022;1495;MERKEZ;1228;0;YENİKÖPRÜ;27890
12023;1495;MERKEZ;1228;0;DERİNCE;27891
12024;1495;MERKEZ;1228;0;BAĞLICA;27892
12025;1495;MERKEZ;1228;0;ATALAY;27893
12026;1495;MERKEZ;1228;0;AYDEMİR;27894
12027;1495;MERKEZ;1228;0;ÇATTEPE;27895
12028;1495;MERKEZ;1228;0;ÇELTİKBAŞI;27896
12029;1495;MERKEZ;1228;0;KAYALISU;27897
12030;1495;MERKEZ;1228;0;TATLI;27898
12031;1495;MERKEZ;1228;0;TULUMTAŞ;27899
12032;1495;MERKEZ;1228;0;ÜÇPINAR;27900
12033;1495;MERKEZ;1228;0;YEŞİLKONAK;27901
12034;1495;MERKEZ;1228;0;YUVALI;27902
12035;1495;MERKEZ;1228;0;YÜREKVEREN;27903
12036;1495;MERKEZ;1228;0;YANARSU;27904
12037;1495;MERKEZ;1228;0;AKÇAGEDİK;27905
12038;1495;MERKEZ;1228;0;AKDEM;27906
12039;1495;MERKEZ;1228;0;AKSÖĞÜT;27907
12040;1495;MERKEZ;1228;0;AVCILAR;27908
12041;1495;MERKEZ;1228;0;AZIKLI;27909
12042;1495;MERKEZ;1228;0;BALLIKAYA;27910
12043;1495;MERKEZ;1228;0;BOZHÜYÜK;27911
12044;1495;MERKEZ;1228;0;ÇAKILLI;27912
12045;1495;MERKEZ;1228;0;ÇALIDÜZÜ;27913
12046;1495;MERKEZ;1228;0;DEMİRKUYU;27914
12047;1495;MERKEZ;1228;0;EKİNLİ;27915
12048;1495;MERKEZ;1228;0;GÖKDOĞAN;27916
12049;1495;MERKEZ;1228;0;GÖZPINAR;27917
12050;1495;MERKEZ;1228;0;GÜZELDERE;27918
12051;1495;MERKEZ;1228;0;İNCİRLİK;27919
12052;1495;MERKEZ;1228;0;KAPIKAYA;27920
12053;1495;MERKEZ;1228;0;SAİPBEYLİ;27921
12054;1495;MERKEZ;1228;0;TAŞOLUK;27922
12055;1495;MERKEZ;1228;0;TOYTEPE;27923
12056;1495;MERKEZ;1228;0;ULUKÖY;27924
12057;1495;MERKEZ;1228;0;YAKITTEPE;27925
12058;1495;MERKEZ;1228;0;YAYIKLI;27926
12059;1495;MERKEZ;1228;0;YELLİCE;27927
12060;1495;MERKEZ;1228;0;YOLDURAĞI;27928
12061;1495;MERKEZ;1228;0;BEŞLER;49479
12062;1575;MERKEZ;1231;0;MERKEZ;27929
12063;1575;MERKEZ;1231;0;AŞAĞIBALCILAR;27930
12064;1575;MERKEZ;1231;0;AYVALIBAĞ;27931
12065;1575;MERKEZ;1231;0;BEĞENDİK;27932
12066;1575;MERKEZ;1231;0;BELENOLUK;27933
12067;1575;MERKEZ;1231;0;BENTKÖY;27934
12068;1575;MERKEZ;1231;0;ÇATKÖY;27935
12069;1575;MERKEZ;1231;0;ÇAVUŞLU;27936
12070;1575;MERKEZ;1231;0;ÇOBANÖREN;27937
12071;1575;MERKEZ;1231;0;ÇUKURKÖY;27938
12072;1575;MERKEZ;1231;0;DOĞANKÖY;27939
12073;1575;MERKEZ;1231;0;DOLUSALKIM;27940
12074;1575;MERKEZ;1231;0;EKİNDÜZÜ;27941
12075;1575;MERKEZ;1231;0;GÖKBUDAK;27942
12076;1575;MERKEZ;1231;0;GÖKÇEKORU;27943
12077;1575;MERKEZ;1231;0;GÖLGELİ;27944
12078;1575;MERKEZ;1231;0;GÜLEÇLER;27945
12079;1575;MERKEZ;1231;0;GÜMÜŞÖREN;27946
12080;1575;MERKEZ;1231;0;KOCAÇAVUŞ;27947
12081;1575;MERKEZ;1231;0;NARSUYU;27948
12082;1575;MERKEZ;1231;0;ORMANDALI;27949
12083;1575;MERKEZ;1231;0;SARIDAM;27950
12084;1575;MERKEZ;1231;0;SARIYAPRAK;27951
12085;1575;MERKEZ;1231;0;SÖĞÜTÖNÜ;27952
12086;1575;MERKEZ;1231;0;TAŞDİBEK;27953
12087;1575;MERKEZ;1231;0;TUZCULAR;27954
12088;1575;MERKEZ;1231;0;ÜÇOYUK;27955
12089;1575;MERKEZ;1231;0;YAPRAKTEPE;27956
12090;1575;MERKEZ;1231;0;YENİAYDIN;27957
12091;1575;MERKEZ;1231;0;YUKARIBALCILAR;27958
12092;1575;MERKEZ;1231;0;DÜĞÜNCÜLER;27959
12093;1575;MERKEZ;1231;0;KESKİN;27960
12094;1575;MERKEZ;1231;0;KIŞLACIK;27961
12095;1575;MERKEZ;1231;0;DOĞANCA;27962
12096;1575;MERKEZ;1231;0;ERKENT;27963
12097;1575;MERKEZ;1231;0;KARASUNGUR;27964
12098;1575;MERKEZ;1231;0;KOVANAĞZI;27965
12099;1575;MERKEZ;1231;0;KÖPRÜÇAY;27966
12100;1575;MERKEZ;1231;0;MEDRESEKÖY;27967
12101;1575;MERKEZ;1231;0;PALAMUTLU;27969
12102;1575;MERKEZ;1231;0;TOSUNTARLA;27970
12103;1575;MERKEZ;1231;0;KARŞIKAYA;37866
12104;1620;MERKEZ;1222;0;MERKEZ;27738
12105;1620;MERKEZ;1222;0;AKDOĞMUŞ;27739
12106;1620;MERKEZ;1222;0;AKTAŞ;27740
12107;1620;MERKEZ;1222;0;AKYAMAÇ;27741
12108;1620;MERKEZ;1222;0;BAĞLICA;27742
12109;1620;MERKEZ;1222;0;BEŞYOL;27743
12110;1620;MERKEZ;1222;0;BOSTANCIK;27744
12111;1620;MERKEZ;1222;0;BAYRAKTEPE;27745
12112;1620;MERKEZ;1222;0;DEMİRKAYA;27746
12113;1620;MERKEZ;1222;0;DOLUHARMAN;27747
12114;1620;MERKEZ;1222;0;EKMEKÇİLER;27748
12115;1620;MERKEZ;1222;0;GÖKÇEBAĞ;27750
12116;1620;MERKEZ;1222;0;İNKAPI;27752
12117;1620;MERKEZ;1222;0;KALENDER;27753
12118;1620;MERKEZ;1222;0;KAYABOĞAZ;27754
12119;1620;MERKEZ;1222;0;KIŞLACIK;27757
12120;1620;MERKEZ;1222;0;KOÇLU;27758
12121;1620;MERKEZ;1222;0;KONACIK;27759
12122;1620;MERKEZ;1222;0;KÖPRÜBAŞI;27760
12123;1620;MERKEZ;1222;0;MEŞELİDERE;27761
12124;1620;MERKEZ;1222;0;MEYDANDERE;27762
12125;1620;MERKEZ;1222;0;PINARCA;27763
12126;1620;MERKEZ;1222;0;PINAROVA;27764
12127;1620;MERKEZ;1222;0;SAĞIRSU;27765
12128;1620;MERKEZ;1222;0;SAĞLARCA;27766
12129;1620;MERKEZ;1222;0;SARITEPE;27767
12130;1620;MERKEZ;1222;0;TUZKUYUSU;27768
12131;1620;MERKEZ;1222;0;YAĞMURTEPE;27769
12132;1620;MERKEZ;1222;0;YAZLICA;27770
12133;1620;MERKEZ;1222;0;YERLİBAHÇE;27771
12134;1620;MERKEZ;1222;0;YOKUŞBAĞLARI;27772
12135;1620;MERKEZ;1222;0;EĞLENCE;27773
12136;1620;MERKEZ;1222;0;KAVAKÖZÜ;27859
12137;1620;MERKEZ;1222;0;KEMERLİ;27861
12138;1620;MERKEZ;1222;0;ORMANARDI;27865
12139;1620;MERKEZ;1222;0;ÇAĞBAŞI;49376
12140;1662;MERKEZ;1233;0;MERKEZ;27972
12141;1662;MERKEZ;1233;0;AKÇAYAR;27973
12142;1662;MERKEZ;1233;0;AKGEÇİT;27974
12143;1662;MERKEZ;1233;0;AKYOKUŞ;27975
12144;1662;MERKEZ;1233;0;BAYINDIR;27976
12145;1662;MERKEZ;1233;0;BOYLU;27977
12146;1662;MERKEZ;1233;0;ÇELTİKYOLU;27978
12147;1662;MERKEZ;1233;0;DAMLI;27979
12148;1662;MERKEZ;1233;0;DEMİRKAPI;27980
12149;1662;MERKEZ;1233;0;DERİNÇAY;27981
12150;1662;MERKEZ;1233;0;GÖZLÜCE;27982
12151;1662;MERKEZ;1233;0;HÜRMÜZ;27983
12152;1662;MERKEZ;1233;0;İKİZLER;27984
12153;1662;MERKEZ;1233;0;İNCEKAYA;27985
12154;1662;MERKEZ;1233;0;KARACA;27986
12155;1662;MERKEZ;1233;0;KASIMLI;27987
12156;1662;MERKEZ;1233;0;KİRAZLI;27988
12157;1662;MERKEZ;1233;0;KÖMÜRLÜ;27989
12158;1662;MERKEZ;1233;0;MADENKÖY;27990
12159;1662;MERKEZ;1233;0;MEŞECİK;27991
12160;1662;MERKEZ;1233;0;NALLIKAYA;27992
12161;1662;MERKEZ;1233;0;ORMANBAĞI;27993
12162;1662;MERKEZ;1233;0;ORMANLI;27994
12163;1662;MERKEZ;1233;0;OTLUK;27995
12164;1662;MERKEZ;1233;0;SOĞANLI;27996
12165;1662;MERKEZ;1233;0;SULUDERE;27997
12166;1662;MERKEZ;1233;0;SULUYAZI;27998
12167;1662;MERKEZ;1233;0;TAŞLI;27999
12168;1662;MERKEZ;1233;0;TAŞYAKA;28000
12169;1662;MERKEZ;1233;0;TATLIPAYAM;28001
12170;1662;MERKEZ;1233;0;YARIMTEPE;28002
12171;1662;MERKEZ;1233;0;CEVİZLİK;28003
12172;1662;MERKEZ;1233;0;ELMADALI;28004
12173;1662;MERKEZ;1233;0;KAYAHİSAR;28005
12174;1662;MERKEZ;1233;0;KESMETAŞ;28006
12175;1662;MERKEZ;1233;0;OYA;28007
12176;1662;MERKEZ;1233;0;YAMAÇLI;28008
12177;1662;MERKEZ;1233;0;ÖZPINAR;28009
12178;1662;MERKEZ;1233;0;ADIGÜZEL;28010
12179;1662;MERKEZ;1233;0;BELENÇAY;28011
12180;1662;MERKEZ;1233;0;ÇINARLI;28012
12181;1662;MERKEZ;1233;0;DALTEPE;28013
12182;1662;MERKEZ;1233;0;DİŞLİNAR;28014
12183;1662;MERKEZ;1233;0;DOĞRUCA;28015
12184;1662;MERKEZ;1233;0;DURANKAYA;28016
12185;1662;MERKEZ;1233;0;GÜMÜŞ;28017
12186;1662;MERKEZ;1233;0;KALKANCIK;28018
12187;1662;MERKEZ;1233;0;KAPILI;28019
12188;1662;MERKEZ;1233;0;PİRİNÇLİ;28020
12189;1662;MERKEZ;1233;0;SARIDANA;28021
12190;1662;MERKEZ;1233;0;SOĞUKSU;28022
12191;1662;MERKEZ;1233;0;YAĞCILAR;28023
12192;1662;MERKEZ;1233;0;YALKAYA;28024
12193;1662;MERKEZ;1233;0;YAYLACI;28025
12194;1662;MERKEZ;1233;0;YAYLADAĞ;28026
12195;1662;MERKEZ;1233;0;YEDİKAPI;28027
12196;1662;MERKEZ;1233;0;YOLBAŞI;28028
12197;1662;MERKEZ;1233;0;SIRÇALI;28029
12198;1878;MERKEZ;1223;0;MERKEZ;27774
12199;1878;MERKEZ;1223;0;SİNEP;27775
12200;1878;MERKEZ;1223;0;HATRANT;27776
12201;1878;MERKEZ;1223;0;FERSAF;27777
12202;1878;MERKEZ;1223;0;İKİZBAĞLAR;27778
12203;1878;MERKEZ;1223;0;AKYAYLA;27779
12204;1878;MERKEZ;1223;0;TAŞBALTA;27780
12205;1156;MERKEZ;1238;0;MERKEZ;28073
12206;1156;MERKEZ;1238;0;ABDÜLKADİRKÖY;28074
12207;1156;MERKEZ;1238;0;AĞAÇLI;28075
12208;1156;MERKEZ;1238;0;AKÇAKESE;28076
12209;1156;MERKEZ;1238;0;ALİKÖY;28077
12210;1156;MERKEZ;1238;0;ARMUTLUYAZI;28078
12211;1156;MERKEZ;1238;0;AŞAĞIKÖY;28079
12212;1156;MERKEZ;1238;0;AYGÖRDÜ;28080
12213;1156;MERKEZ;1238;0;BABAKÖY;28081
12214;1156;MERKEZ;1238;0;BAHÇELİ;28082
12215;1156;MERKEZ;1238;0;BELPINAR;28083
12216;1156;MERKEZ;1238;0;BÜYÜKDÜZ;28084
12217;1156;MERKEZ;1238;0;ÇAMYAYLA;28085
12218;1156;MERKEZ;1238;0;ÇAYLIOĞLU;28086
12219;1156;MERKEZ;1238;0;DAVUTLU;28087
12220;1156;MERKEZ;1238;0;DEDEAĞAÇ;28088
12221;1156;MERKEZ;1238;0;DEREKÖY;28089
12222;1156;MERKEZ;1238;0;DOĞANLI;28090
12223;1156;MERKEZ;1238;0;DOLAY;28091
12224;1156;MERKEZ;1238;0;ERDEMLİ;28092
12225;1156;MERKEZ;1238;0;FINDIKLI;28093
12226;1156;MERKEZ;1238;0;HACILI;28094
12227;1156;MERKEZ;1238;0;HATİP;28095
12228;1156;MERKEZ;1238;0;HÜSEYİNBEY;28096
12229;1156;MERKEZ;1238;0;KESTANELİK;28097
12230;1156;MERKEZ;1238;0;MADEN;28098
12231;1156;MERKEZ;1238;0;MESTAN;28099
12232;1156;MERKEZ;1238;0;ORTALIK;28100
12233;1156;MERKEZ;1238;0;ÖMERDÜZ;28101
12234;1156;MERKEZ;1238;0;PAZARCIK;28102
12235;1156;MERKEZ;1238;0;SOFU;28103
12236;1156;MERKEZ;1238;0;SÖKÜÇAYIRI;28104
12237;1156;MERKEZ;1238;0;TARAKÇI;28105
12238;1156;MERKEZ;1238;0;TEPECİK;28106
12239;1156;MERKEZ;1238;0;TEVFİKİYE;28107
12240;1156;MERKEZ;1238;0;TOPAĞAÇ;28108
12241;1156;MERKEZ;1238;0;TÜRKMEN;28109
12242;1156;MERKEZ;1238;0;UZUNÇAM;28110
12243;1156;MERKEZ;1238;0;ÜNLÜCE;28111
12244;1156;MERKEZ;1238;0;YENİCE;28112
12245;1156;MERKEZ;1238;0;YENİGÜLER;28113
12246;1156;MERKEZ;1238;0;YEŞİLYURT;28114
12247;1156;MERKEZ;1238;0;ZAVİYE;28115
12248;1156;MERKEZ;1238;0;OTMANLI;28116
12249;1156;MERKEZ;1238;0;AKÖREN;28117
12250;1156;MERKEZ;1238;0;AVDULLU;28118
12251;1156;MERKEZ;1238;0;BABAÇAY;28119
12252;1156;MERKEZ;1238;0;BAKIRLI;28120
12253;1156;MERKEZ;1238;0;BAKIRLIZAVİYE;28121
12254;1156;MERKEZ;1238;0;ÇAYBAŞI;28122
12255;1156;MERKEZ;1238;0;DİBEKLİ;28123
12256;1156;MERKEZ;1238;0;ERİKLİ;28124
12257;1156;MERKEZ;1238;0;GÖLDAĞI;28125
12258;1156;MERKEZ;1238;0;GÖLKÖY;28126
12259;1156;MERKEZ;1238;0;GÜRPINAR;28127
12260;1156;MERKEZ;1238;0;GÜRSÖKÜ;28128
12261;1156;MERKEZ;1238;0;HACIOĞLU;28129
12262;1156;MERKEZ;1238;0;İNALTI;28130
12263;1156;MERKEZ;1238;0;KALDIRAYAK;28131
12264;1156;MERKEZ;1238;0;KARAKESTANE;28132
12265;1156;MERKEZ;1238;0;KARAPINAR;28133
12266;1156;MERKEZ;1238;0;KIZILCAKAYA;28134
12267;1156;MERKEZ;1238;0;KOZCUĞAZ;28135
12268;1156;MERKEZ;1238;0;KOZSÖKÜ;28136
12269;1156;MERKEZ;1238;0;KÖSEYAKASI;28137
12270;1156;MERKEZ;1238;0;KURTKÖY;28138
12271;1156;MERKEZ;1238;0;KÜTÜKKÖY;28139
12272;1156;MERKEZ;1238;0;MUSTAFAKEMALPAŞA;28140
12273;1156;MERKEZ;1238;0;BÜYÜKPINAR;28141
12274;1156;MERKEZ;1238;0;SULUSÖKÜ;28142
12275;1156;MERKEZ;1238;0;YARENLER;28143
12276;1156;MERKEZ;1238;0;YEMİŞEN;28144
12277;1204;MERKEZ;1240;0;MERKEZ;28145
12278;1204;MERKEZ;1240;0;AKÇAKESE;28146
12279;1204;MERKEZ;1240;0;AKYÜRÜK;28147
12280;1204;MERKEZ;1240;0;ALİBEYLİ;28148
12281;1204;MERKEZ;1240;0;ARDIÇ;28149
12282;1204;MERKEZ;1240;0;ARIOĞLU;28150
12283;1204;MERKEZ;1240;0;AŞAĞISEYRİCEK;28151
12284;1204;MERKEZ;1240;0;AŞIKLI;28152
12285;1204;MERKEZ;1240;0;AYDOĞAN;28153
12286;1204;MERKEZ;1240;0;BAĞLICA;28154
12287;1204;MERKEZ;1240;0;BAYAMCA;28155
12288;1204;MERKEZ;1240;0;BEKTAŞ;28156
12289;1204;MERKEZ;1240;0;BENGÜBELEN;28157
12290;1204;MERKEZ;1240;0;BENİŞLİ;28158
12291;1204;MERKEZ;1240;0;BİNERLİ;28159
12292;1204;MERKEZ;1240;0;BOYALI;28160
12293;1204;MERKEZ;1240;0;BÖLÜKLÜ;28161
12294;1204;MERKEZ;1240;0;BÜRÜM;28162
12295;1204;MERKEZ;1240;0;BÜYÜKKARAAĞAÇ;28163
12296;1204;MERKEZ;1240;0;CEMALETTİNKÖY;28164
12297;1204;MERKEZ;1240;0;ÇALTU;28165
12298;1204;MERKEZ;1240;0;ÇARŞAK;28166
12299;1204;MERKEZ;1240;0;ÇATPINAR;28167
12300;1204;MERKEZ;1240;0;ÇATTEPE;28168
12301;1204;MERKEZ;1240;0;ÇAYBAŞI;28169
12302;1204;MERKEZ;1240;0;ÇEŞNİGİR;28170
12303;1204;MERKEZ;1240;0;ÇORAK;28171
12304;1204;MERKEZ;1240;0;ÇUKURHAN;28172
12305;1204;MERKEZ;1240;0;ÇULHALI;28173
12306;1204;MERKEZ;1240;0;CURKUŞLAR;28174
12307;1204;MERKEZ;1240;0;DAĞTABAKLI;28175
12308;1204;MERKEZ;1240;0;DARIÖZÜ;28176
12309;1204;MERKEZ;1240;0;DAYLI;28177
12310;1204;MERKEZ;1240;0;DEREÇATI;28178
12311;1204;MERKEZ;1240;0;DODURGA;28179
12312;1204;MERKEZ;1240;0;DOĞRUL;28180
12313;1204;MERKEZ;1240;0;DOĞUCA;28181
12314;1204;MERKEZ;1240;0;DÜZKARAAĞAÇ;28182
12315;1204;MERKEZ;1240;0;EDİL;28183
12316;1204;MERKEZ;1240;0;EĞLENCE;28184
12317;1204;MERKEZ;1240;0;EKİNÖREN;28185
12318;1204;MERKEZ;1240;0;EMİROĞLU;28186
12319;1204;MERKEZ;1240;0;ENGİLEKİN;28187
12320;1204;MERKEZ;1240;0;ERKEÇ;28188
12321;1204;MERKEZ;1240;0;ESENGAZİLİ;28189
12322;1204;MERKEZ;1240;0;ESENTEPE;28190
12323;1204;MERKEZ;1240;0;GAZİDERESİ;28191
12324;1204;MERKEZ;1240;0;GAZİDERETABAKLI;28192
12325;1204;MERKEZ;1240;0;GÖKÇEAĞAÇSAKIZI;28193
12326;1204;MERKEZ;1240;0;GÖKÇUKUR;28194
12327;1204;MERKEZ;1240;0;GÖVE;28195
12328;1204;MERKEZ;1240;0;GÜNPINAR;28196
12329;1204;MERKEZ;1240;0;HACIAHMETLİ;28197
12330;1204;MERKEZ;1240;0;HAMZALI;28198
12331;1204;MERKEZ;1240;0;ILICAKÖY;28199
12332;1204;MERKEZ;1240;0;İMAMLI;28200
12333;1204;MERKEZ;1240;0;İSAOĞLU;28201
12334;1204;MERKEZ;1240;0;KADINLI;28202
12335;1204;MERKEZ;1240;0;KARACAÖREN;28203
12336;1204;MERKEZ;1240;0;KARAMUSALI;28204
12337;1204;MERKEZ;1240;0;KARTALOĞLU;28205
12338;1204;MERKEZ;1240;0;KAVACIK;28206
12339;1204;MERKEZ;1240;0;KAVAK;28207
12340;1204;MERKEZ;1240;0;KAYABOĞAZI;28208
12341;1204;MERKEZ;1240;0;KESEKÖY;28209
12342;1204;MERKEZ;1240;0;KILIÇLI;28210
12343;1204;MERKEZ;1240;0;KİLLİK;28211
12344;1204;MERKEZ;1240;0;KOÇAK;28212
12345;1204;MERKEZ;1240;0;KOVAÇAYIR;28213
12346;1204;MERKEZ;1240;0;KOZANLI;28214
12347;1204;MERKEZ;1240;0;KOZKULE;28215
12348;1204;MERKEZ;1240;0;KÖPRÜCEK;28216
12349;1204;MERKEZ;1240;0;KURTLU;28217
12350;1204;MERKEZ;1240;0;KURUSARAY;28218
12351;1204;MERKEZ;1240;0;KUYUCAKPINAR;28219
12352;1204;MERKEZ;1240;0;KUZVEREN;28220
12353;1204;MERKEZ;1240;0;MAHMUTLU;28221
12354;1204;MERKEZ;1240;0;MARUF;28222
12355;1204;MERKEZ;1240;0;MARUFALINCA;28223
12356;1204;MERKEZ;1240;0;MURATLI;28224
12357;1204;MERKEZ;1240;0;OĞLAKÇILAR;28225
12358;1204;MERKEZ;1240;0;OKÇUMEHMETLİ;28226
12359;1204;MERKEZ;1240;0;OSMANKÖY;28227
12360;1204;MERKEZ;1240;0;ÖMERKÖY;28228
12361;1204;MERKEZ;1240;0;ÖREN;28229
12362;1204;MERKEZ;1240;0;PAŞALIOĞLU;28230
12363;1204;MERKEZ;1240;0;PİREFENDİDERESİ;28231
12364;1204;MERKEZ;1240;0;SALAR;28232
12365;1204;MERKEZ;1240;0;SARIAĞAÇÇAYI;28233
12366;1204;MERKEZ;1240;0;SARIYER;28234
12367;1204;MERKEZ;1240;0;ŞIHLAR;28235
12368;1204;MERKEZ;1240;0;ŞIHLI;28236
12369;1204;MERKEZ;1240;0;TAŞHANLI;28237
12370;1204;MERKEZ;1240;0;TEKKE;28238
12371;1204;MERKEZ;1240;0;TIRNALI;28239
12372;1204;MERKEZ;1240;0;UZUNÇAY;28240
12373;1204;MERKEZ;1240;0;YABANLI;28241
12374;1204;MERKEZ;1240;0;YAYLACIK;28242
12375;1204;MERKEZ;1240;0;YAZIKÖY;28243
12376;1204;MERKEZ;1240;0;YENİCAMİLİ;28244
12377;1290;MERKEZ;1242;0;MERKEZ;28283
12378;1290;MERKEZ;1242;0;AKBEL;28284
12379;1290;MERKEZ;1242;0;AKÇABÜK;28285
12380;1290;MERKEZ;1242;0;ALPAŞALI;28286
12381;1290;MERKEZ;1242;0;AŞAĞIALINCA;28287
12382;1290;MERKEZ;1242;0;AŞAĞIKARACAÖREN;28288
12383;1290;MERKEZ;1242;0;BAŞAĞAÇ;28289
12384;1290;MERKEZ;1242;0;BAYAT;28290
12385;1290;MERKEZ;1242;0;BEYBÜKÜ;28291
12386;1290;MERKEZ;1242;0;BOYABÜKÜ;28292
12387;1290;MERKEZ;1242;0;BOYALICA;28293
12388;1290;MERKEZ;1242;0;CEVİZLİBAĞ;28294
12389;1290;MERKEZ;1242;0;ÇALTUCAK;28295
12390;1290;MERKEZ;1242;0;ÇAMPAŞASAKIZI;28296
12391;1290;MERKEZ;1242;0;ÇAYAĞZI;28297
12392;1290;MERKEZ;1242;0;ÇÖVE;28298
12393;1290;MERKEZ;1242;0;DAĞDELEN;28299
12394;1290;MERKEZ;1242;0;DERELİ;28300
12395;1290;MERKEZ;1242;0;GÖKÇEBELEN;28301
12396;1290;MERKEZ;1242;0;GÖKDOĞAN;28302
12397;1290;MERKEZ;1242;0;GÖLALAN;28303
12398;1290;MERKEZ;1242;0;GÜNGÖREN;28304
12399;1290;MERKEZ;1242;0;GÜRPINAR;28305
12400;1290;MERKEZ;1242;0;HACIOĞLAN;28306
12401;1290;MERKEZ;1242;0;İNCİR;28307
12402;1290;MERKEZ;1242;0;KAPLANGI;28308
12403;1290;MERKEZ;1242;0;KARAGÜNEY;28309
12404;1290;MERKEZ;1242;0;KAVAKLI;28310
12405;1290;MERKEZ;1242;0;KIZILCAPELİT;28311
12406;1290;MERKEZ;1242;0;KÖKLEN;28312
12407;1290;MERKEZ;1242;0;OLUCAK;28313
12408;1290;MERKEZ;1242;0;OLUKBAŞI;28314
12409;1290;MERKEZ;1242;0;SALARKOLU;28315
12410;1290;MERKEZ;1242;0;SARNIKALINCASI;28316
12411;1290;MERKEZ;1242;0;SOFULAR;28317
12412;1290;MERKEZ;1242;0;ULUPINAR;28318
12413;1290;MERKEZ;1242;0;UZUNÖZ;28319
12414;1290;MERKEZ;1242;0;YAĞBASAN;28320
12415;1290;MERKEZ;1242;0;YALNIZKAVAK;28321
12416;1290;MERKEZ;1242;0;YANALAK;28322
12417;1290;MERKEZ;1242;0;YASSIALAN;28324
12418;1290;MERKEZ;1242;0;YENİKÖY;28325
12419;1290;MERKEZ;1242;0;YEŞİLKENT;28326
12420;1290;MERKEZ;1242;0;YEŞİLYURT;28327
12421;1290;MERKEZ;1242;0;YUKARIKARACAÖREN;28328
12422;1290;MERKEZ;1242;0;KEMERBAHÇE;28329
12423;1290;MERKEZ;1242;0;ERENKÖY;28330
12424;1290;MERKEZ;1242;0;ERDUASI;28331
12425;1290;MERKEZ;1242;0;ÇERÇİLER;28332
12426;1290;MERKEZ;1242;0;AKÇAALAN;28333
12427;1290;MERKEZ;1242;0;AKPINAR;28334
12428;1290;MERKEZ;1242;0;ALPUĞAN;28335
12429;1290;MERKEZ;1242;0;AYVACIK;28336
12430;1290;MERKEZ;1242;0;BEYARDIÇ;28337
12431;1290;MERKEZ;1242;0;ÇAMLICA;28338
12432;1290;MERKEZ;1242;0;ÇANDAĞI;28339
12433;1290;MERKEZ;1242;0;ÇORAKYÜZÜ;28340
12434;1290;MERKEZ;1242;0;EMİRTOLU;28341
12435;1290;MERKEZ;1242;0;GÖLGERİŞİ;28342
12436;1290;MERKEZ;1242;0;HACIMAHMUTLU;28343
12437;1290;MERKEZ;1242;0;KARATAŞ;28344
12438;1290;MERKEZ;1242;0;KILIÇASLAN;28345
12439;1290;MERKEZ;1242;0;KİRENCİK;28346
12440;1290;MERKEZ;1242;0;KÖSELİ;28347
12441;1290;MERKEZ;1242;0;KUZ;28348
12442;1290;MERKEZ;1242;0;KUZULUK;28349
12443;1290;MERKEZ;1242;0;ORTAKÖY;28350
12444;1290;MERKEZ;1242;0;SARIKADI;28351
12445;1290;MERKEZ;1242;0;SARIYAR;28352
12446;1290;MERKEZ;1242;0;YEMİŞEN;28353
12447;1314;MERKEZ;1244;0;MERKEZ;28354
12448;1314;MERKEZ;1244;0;ABDURRAHMANPAŞA;28355
12449;1314;MERKEZ;1244;0;AKCAÇAM;28356
12450;1314;MERKEZ;1244;0;AKCASÖĞÜT;28357
12451;1314;MERKEZ;1244;0;AVLAĞASÖKÜ;28358
12452;1314;MERKEZ;1244;0;AYDINLAR;28359
12453;1314;MERKEZ;1244;0;BALIFAKI;28360
12454;1314;MERKEZ;1244;0;BAŞARAN;28361
12455;1314;MERKEZ;1244;0;ÇAYIRKÖY;28362
12456;1314;MERKEZ;1244;0;DAĞYERİ;28363
12457;1314;MERKEZ;1244;0;DEĞİRMENCİLİ;28364
12458;1314;MERKEZ;1244;0;DEREKÖY;28365
12459;1314;MERKEZ;1244;0;EMİRHALİL;28366
12460;1314;MERKEZ;1244;0;GÜMÜŞSUYU;28367
12461;1314;MERKEZ;1244;0;GÜVEN;28368
12462;1314;MERKEZ;1244;0;HACILAR;28369
